CustomerID,Recency,Frequency,Monetary,AvgOrderValue
16052,54,1,362.06,10.65
16053,33,2,1511.95,18.0
16054,145,1,783.9,11.2
16055,221,1,134.8,16.85
16056,45,1,650.75,9.86
16057,16,7,2263.12,18.7
16059,66,6,1453.16,8.16
16062,10,4,1153.62,18.03
16063,260,1,335.32,14.58
16065,365,1,367.14,5.03
16066,17,5,1521.04,15.06
16070,22,2,852.15,25.82
16071,45,1,326.24,15.54
16072,288,1,584.32,25.41
16073,297,1,122.4,122.4
16076,3,10,2234.73,17.32
16078,284,1,79.2,79.2
16079,17,3,1352.0,64.38
16080,82,2,217.16,21.72
16081,56,5,2799.42,12.55
16083,101,2,1317.62,42.5
16084,299,1,436.18,11.48
16085,23,5,981.51,5.88
16086,59,5,1121.39,28.75
16091,155,2,315.06,17.5
16092,115,3,817.86,16.04
16093,107,1,17.0,17.0
16094,12,4,1078.23,17.11
16096,264,1,320.62,26.72
16097,240,1,185.05,18.5
16098,88,7,2005.63,29.93
16099,50,3,731.9,18.77
16101,71,1,1290.7,16.98
16102,42,3,1842.14,32.32
16103,7,6,1429.64,29.78
16104,62,1,298.21,10.65
16105,249,1,336.96,25.92
16106,66,1,108.38,18.06
16107,18,7,3204.16,103.36
16108,85,1,842.5,17.55
16109,219,2,611.88,33.99
16110,45,3,1320.95,3.86
16112,143,4,195.74,12.23
16113,183,1,161.38,5.38
16114,171,1,135.75,16.97
16115,10,8,1660.88,5.95
16116,212,1,612.78,18.02
16117,190,1,232.21,7.74
16119,8,2,423.36,26.46
16120,59,4,1309.14,43.64
16121,57,2,854.66,4.19
16122,73,4,684.42,18.01
16123,52,1,307.78,19.24
16124,317,1,249.0,22.64
16125,367,1,289.35,22.26
16126,29,4,6287.77,53.74
16127,39,1,656.25,16.41
16128,18,5,1880.22,21.13
16131,52,6,3506.54,44.96
16133,4,33,14589.04,43.16
16134,22,2,618.09,17.66
16135,263,1,517.55,24.65
16136,60,3,709.38,19.17
16139,19,3,635.41,20.5
16140,66,2,725.18,20.72
16141,88,1,620.4,20.68
16142,250,1,535.34,14.47
16143,3,6,2424.94,20.73
16144,247,1,175.2,175.2
16145,9,11,3799.49,16.96
16146,157,3,734.13,25.31
16147,134,1,375.0,17.05
16148,296,1,76.32,76.32
16149,5,2,280.52,15.58
16150,43,5,2053.02,17.55
16152,269,1,1829.04,63.07
16153,50,5,1824.23,20.5
16156,9,9,3092.04,24.16
16157,16,3,656.69,36.48
16159,282,1,348.2,24.87
16160,65,2,1025.44,51.27
16161,2,19,5533.67,11.75
16162,252,1,37.4,18.7
16163,232,2,856.6,142.77
16164,17,3,822.48,24.19
16168,11,27,3787.6,38.65
16169,8,4,1822.97,21.45
16170,51,6,1885.05,15.08
16171,59,1,73.2,24.4
16172,95,5,1140.21,16.52
16173,16,6,1418.32,16.88
16174,126,3,1009.55,43.89
16175,94,4,1037.59,17.89
16177,50,1,331.95,22.13
16178,138,1,197.9,24.74
16179,61,1,215.83,19.62
16180,100,8,10254.18,63.3
16181,73,1,305.54,27.78
16182,72,4,6617.65,236.34
16183,67,1,338.71,22.58
16184,64,6,1158.79,25.75
16185,17,2,529.41,17.08
16186,23,12,4006.94,18.38
16187,32,15,6911.44,23.43
16188,45,4,981.86,14.65
16189,16,2,215.48,19.59
16190,40,1,215.08,35.85
16191,3,13,5180.52,38.66
16193,237,1,314.45,16.55
16198,75,1,400.68,26.71
16200,4,2,1068.87,6.21
16201,3,4,1863.47,16.79
16202,361,1,365.27,20.29
16203,59,4,592.9,16.94
16204,23,1,384.18,7.68
16205,31,4,757.63,7.81
16206,55,4,537.06,8.52
16207,25,1,394.38,20.76
16208,45,2,664.26,10.06
16209,89,5,2262.62,49.19
16210,2,18,21086.3,171.43
16211,89,1,547.02,23.78
16212,19,2,690.34,16.84
16213,79,1,159.0,26.5
16214,171,3,1062.75,24.15
16215,81,1,242.35,17.31
16216,267,1,914.93,24.73
16217,235,2,304.25,20.28
16218,30,7,3084.68,36.72
16221,37,3,860.86,9.06
16222,318,1,773.55,6.34
16224,57,4,1295.3,13.49
16225,45,5,1096.32,8.18
16226,203,3,255.12,31.89
16227,225,1,314.22,52.37
16229,87,2,1010.6,21.5
16230,190,2,542.03,15.49
16232,44,4,990.88,26.78
16233,71,3,536.68,24.39
16235,41,5,867.31,18.85
16236,78,1,432.2,21.61
16239,57,2,414.2,21.8
16240,24,2,3718.8,27.55
16241,10,13,2590.31,3.95
16242,8,7,3579.86,12.26
16243,34,2,409.1,8.02
16244,212,2,1522.75,16.73
16245,24,3,1413.66,15.71
16247,170,1,114.56,7.16
16248,62,1,152.94,21.85
16249,53,5,1800.07,26.09
16250,261,2,389.44,16.23
16253,67,2,3683.86,29.95
16255,17,8,2619.91,9.7
16256,267,1,752.43,57.88
16257,177,1,46.95,23.48
16258,45,5,5203.51,38.54
16260,51,1,1035.45,57.53
16261,17,4,728.54,6.12
16265,9,9,5447.0,21.11
16266,74,7,861.89,14.13
16268,71,2,667.65,14.84
16270,353,1,1141.24,21.13
16271,3,5,1404.64,10.8
16272,117,1,411.7,16.47
16274,373,1,351.75,5.41
16275,197,1,559.87,16.97
16276,177,1,810.6,135.1
16278,100,1,566.38,24.63
16279,21,3,1502.78,14.18
16281,72,1,2062.06,121.3
16282,340,1,168.3,15.3
16283,6,5,1570.81,9.46
16284,31,2,812.68,7.89
16287,170,1,142.5,17.81
16292,122,1,302.25,17.78
16293,22,10,2248.99,19.06
16295,10,4,1328.55,16.82
16297,269,1,301.9,15.1
16298,23,3,598.2,22.16
16302,127,1,233.22,21.2
16303,26,3,5360.63,33.09
16305,139,1,361.22,16.42
16306,214,6,632.27,15.42
16308,38,4,2560.0,640.0
16309,106,2,706.57,16.82
16311,18,2,616.26,16.66
16313,3,2,274.15,17.13
16315,331,1,226.37,16.17
16316,64,8,2938.91,19.46
16317,120,3,1341.65,19.44
16318,35,1,328.15,17.27
16319,218,1,404.4,134.8
16320,172,2,1038.46,18.54
16321,72,5,373.65,31.14
16322,1,2,326.75,8.83
16323,196,1,207.5,207.5
16324,128,3,408.59,3.68
16325,47,3,594.24,33.01
16326,6,14,3039.22,10.13
16327,14,6,3820.27,12.05
16330,18,3,251.91,6.46
16332,28,7,1582.8,10.48
16333,8,22,26626.8,591.71
16337,37,1,151.05,15.1
16338,157,1,214.8,19.53
16339,284,1,94.05,5.22
16340,107,1,534.31,3.79
16341,25,4,1971.87,25.61
16342,75,4,322.41,21.49
16343,16,2,328.58,7.64
16344,158,1,101.1,50.55
16345,44,1,565.46,15.28
16347,11,2,847.45,9.97
16348,32,7,1415.65,6.38
16349,291,1,53.5,5.94
16350,21,4,1116.47,19.59
16351,333,1,153.9,19.24
16352,18,2,494.44,17.66
16353,4,23,6675.71,71.02
16354,63,2,395.8,10.15
16356,198,3,211.77,6.83
16357,33,3,658.88,19.38
16358,1,4,2027.5,18.6
16359,7,9,1750.92,26.53
16360,5,6,3450.41,5.43
16361,10,4,891.21,8.57
16362,32,5,709.99,9.22
16363,53,1,109.36,21.87
16364,12,2,705.79,13.57
16365,18,9,1540.42,30.2
16366,19,1,327.3,18.18
16367,37,2,800.67,6.3
16368,2,2,479.91,6.96
16369,18,3,1545.41,13.21
16370,82,4,1301.91,5.89
16372,33,2,355.73,3.87
16374,66,2,466.73,4.28
16376,9,2,974.96,7.99
16377,267,1,676.2,135.24
16378,247,3,362.95,15.78
16379,4,4,2157.4,19.98
16380,61,1,1743.15,56.23
16383,75,2,643.76,6.57
16384,90,2,584.5,17.71
16385,60,3,554.86,9.73
16386,29,2,302.57,3.74
16387,323,1,94.36,23.59
16389,53,4,1382.07,40.65
16392,270,1,217.89,5.07
16393,2,13,3040.96,9.3
16394,57,5,1555.34,18.74
16395,61,5,1482.06,7.19
16398,154,2,1705.8,20.8
16399,19,2,408.02,5.67
16400,95,1,303.93,10.48
16401,1,12,4098.32,22.03
16402,265,2,293.45,5.15
16403,312,1,177.5,17.75
16404,70,1,443.05,19.26
16405,302,2,167.25,33.45
16406,19,1,154.35,2.66
16407,13,10,2079.68,12.38
16409,36,5,2022.98,8.76
16411,19,2,211.7,4.81
16412,54,1,135.99,4.53
16413,57,1,262.2,8.46
16414,22,2,126.25,18.04
16415,44,1,200.27,4.26
16416,27,3,1051.4,14.81
16418,45,3,631.12,6.64
16419,113,6,958.71,19.17
16422,17,51,34684.4,94.0
16423,25,1,346.12,19.23
16424,191,1,133.56,26.71
16425,302,1,302.7,14.41
16426,2,10,1863.76,5.28
16427,263,2,241.06,26.78
16429,106,1,284.55,142.28
16430,57,1,300.85,50.14
16431,213,3,623.28,8.2
16432,64,1,287.4,35.93
16433,28,1,184.26,10.84
16434,29,7,1511.8,14.13
16438,6,5,798.35,6.05
16440,8,5,3640.67,12.91
16441,67,2,381.2,15.88
16442,2,3,609.3,3.56
16444,46,4,654.67,7.79
16445,34,1,230.51,3.66
16446,1,2,168472.5,56157.5
16447,136,1,255.91,7.53
16448,198,1,182.99,9.63
16449,198,2,707.69,17.69
16450,150,1,311.92,28.36
16451,88,1,266.97,19.07
16454,45,2,6.9,3.45
16455,64,7,1841.18,18.6
16456,99,5,2158.18,19.62
16457,218,1,208.36,23.15
16458,3,18,3482.74,17.24
16460,28,3,811.23,6.15
16461,178,1,142.92,4.47
16462,74,3,136.0,45.33
16463,21,4,1422.4,17.35
16464,20,3,1298.66,5.65
16466,34,7,1595.96,10.93
16468,74,1,74.9,37.45
16469,24,4,625.42,3.66
16470,52,4,752.77,4.59
16471,275,1,223.95,17.23
16473,165,3,316.11,17.56
16474,7,7,1810.65,5.37
16475,88,4,544.3,19.44
16477,64,7,2494.46,17.09
16478,25,3,331.0,19.47
16479,10,2,300.83,8.6
16480,76,1,769.29,14.51
16482,16,1,220.62,12.26
16483,192,1,139.35,7.33
16484,174,2,404.3,16.17
16485,77,1,363.65,8.66
16488,33,3,498.8,17.2
16491,47,1,731.5,18.76
16493,80,4,1351.63,24.14
16494,297,1,826.53,16.53
16495,3,3,648.26,7.37
16496,9,3,1599.52,16.84
16497,50,6,2965.69,21.81
16498,161,2,100.97,6.73
16499,360,2,365.45,19.23
16500,5,6,400.86,36.44
16503,107,4,1431.93,17.05
16504,25,1,465.88,5.61
16505,32,1,777.6,194.4
16506,20,2,90.3,30.1
16509,297,1,363.7,27.98
16510,372,1,248.1,19.08
16511,22,3,918.33,5.78
16513,5,4,874.59,24.99
16515,52,5,1624.14,14.63
16516,30,1,101.7,16.95
16517,277,1,162.7,9.57
16518,61,2,484.32,12.11
16519,25,2,215.08,16.54
16520,186,3,1046.57,6.71
16523,2,21,9418.47,32.48
16525,2,26,13027.45,71.19
16526,172,1,290.36,19.36
16527,81,1,228.06,16.29
16528,4,1,244.41,14.38
16529,190,1,455.25,15.18
16531,22,7,1244.59,16.16
16532,18,3,6748.8,1687.2
16533,19,3,1082.81,6.15
16535,5,1,593.75,19.15
16536,110,1,548.12,10.15
16539,3,4,1388.81,30.86
16542,54,1,119.62,23.92
16545,165,1,339.3,113.1
16546,291,2,787.15,31.49
16549,10,10,4034.9,4.36
16550,109,5,2298.97,9.16
16551,96,3,922.12,28.82
16552,243,2,379.73,22.34
16553,163,12,5719.82,68.09
16554,42,3,837.1,16.1
16555,35,2,285.89,16.82
16556,67,7,3313.79,16.01
16557,24,2,281.85,25.62
16558,1,20,8338.49,18.13
16560,27,2,841.41,15.03
16561,6,2,511.12,16.49
16563,54,1,1077.74,56.72
16565,364,1,173.7,57.9
16566,15,5,614.66,34.15
16567,194,2,865.6,24.73
16569,3,1,124.2,24.84
16570,15,10,3738.4,29.67
16571,27,3,1421.69,16.34
16572,127,3,1009.6,17.71
16573,85,2,663.61,15.8
16574,71,1,451.44,16.12
16581,183,1,105.84,11.76
16582,113,1,313.62,52.27
16583,374,1,233.45,16.68
16584,80,2,936.08,33.43
16586,249,1,463.95,57.99
16587,232,1,225.15,17.32
16589,71,3,459.24,13.92
16591,69,1,213.5,21.35
16592,4,16,4113.68,19.04
16593,51,3,330.03,12.22
16594,75,1,181.09,3.42
16595,61,1,360.16,4.24
16596,16,2,250.15,20.85
16597,4,1,90.04,12.86
16598,286,1,145.05,14.5
16600,4,6,813.52,13.12
16601,41,1,242.7,8.09
16602,36,1,528.08,18.21
16603,75,2,482.47,14.19
16607,18,14,3347.71,19.46
16609,15,7,5493.46,19.9
16610,219,1,75.66,12.61
16611,186,1,129.49,12.95
16612,33,4,1187.66,17.99
16613,70,1,618.59,20.62
16614,183,1,506.19,19.47
16616,15,2,500.42,15.16
16617,236,1,151.85,30.37
16618,31,5,2647.59,27.58
16619,264,1,226.21,16.16
16620,4,2,178.96,19.88
16621,52,4,813.48,28.05
16623,246,1,129.45,25.89
16624,81,2,810.57,16.89
16625,275,1,333.08,14.48
16626,1,17,4413.1,24.65
16627,79,1,322.8,16.14
16628,30,5,2188.05,18.7
16629,74,2,408.63,6.81
16633,17,6,2883.1,18.97
16634,223,2,217.9,24.21
16637,32,4,1154.47,16.73
16638,23,10,1680.72,17.88
16639,31,3,1257.51,25.15
16641,106,1,231.1,19.26
16642,5,2,688.33,20.24
16643,246,1,487.51,18.06
16644,178,2,833.78,13.45
16647,170,2,214.06,15.29
16648,43,1,290.66,15.3
16650,72,1,518.42,21.6
16652,59,7,6773.97,57.41
16653,16,2,1212.66,17.57
16654,141,4,601.27,20.73
16655,18,6,3789.52,14.69
16656,22,15,8625.8,118.16
16657,10,4,874.43,4.55
16658,368,1,123.24,15.4
16659,189,1,39.12,19.56
16660,16,4,1267.65,79.23
16665,362,1,135.4,15.04
16666,19,1,118.98,3.72
16667,68,2,567.18,10.91
16668,15,6,306.72,15.34
16669,24,3,1348.88,8.65
16670,17,11,4095.9,16.25
16671,28,3,1692.27,282.04
16672,2,20,8134.94,71.36
16674,55,2,304.24,3.27
16676,34,4,1592.12,17.89
16678,3,12,3109.99,19.08
16679,366,1,129.75,43.25
16680,43,1,183.7,18.37
16681,73,6,1770.34,40.24
16682,5,5,1028.0,34.27
16684,4,28,66653.56,240.63
16685,61,2,324.24,5.23
16686,47,7,2959.88,5.44
16688,1,4,1260.86,20.34
16689,76,2,422.6,32.51
16690,72,2,225.58,18.8
16692,256,2,1276.0,425.33
16693,69,2,477.86,8.1
16696,135,4,657.9,65.79
16697,241,1,112.75,5.37
16698,227,2,1998.0,399.6
16700,9,13,5076.55,16.48
16701,9,13,5398.3,37.49
16705,1,20,14034.99,51.98
16706,37,3,531.35,4.32
16708,46,1,656.63,24.32
16709,85,5,3029.87,38.35
16710,19,10,2467.99,6.26
16711,3,5,1651.03,75.05
16712,9,11,3611.31,8.24
16713,19,15,6910.78,11.16
16714,219,3,1129.06,12.98
16715,78,1,301.72,15.88
16716,267,2,901.2,450.6
16717,24,6,3843.08,19.41
16718,369,1,606.05,13.77
16719,15,7,1770.22,9.03
16720,26,1,152.95,6.12
16721,262,1,292.47,7.9
16722,17,13,4730.81,21.03
16723,91,2,576.4,13.72
16725,302,7,758.27,5.23
16726,26,5,1358.74,7.63
16727,364,1,256.32,5.83
16728,46,4,1048.28,3.99
16729,38,21,7205.33,10.98
16730,52,3,743.11,9.06
16732,32,1,603.75,21.56
16734,52,3,646.76,12.44
16735,79,5,2247.41,19.37
16737,53,1,417.6,417.6
16738,298,1,3.75,3.75
16739,177,1,323.0,24.85
16742,47,1,464.9,464.9
16743,29,7,2213.13,11.65
16744,11,7,1291.91,5.47
16745,87,17,7180.7,20.23
16746,5,18,6680.11,15.05
16747,38,2,836.06,19.91
16748,18,5,1515.9,21.97
16750,45,5,623.93,6.57
16751,31,1,1764.72,70.59
16752,373,1,207.5,23.06
16753,58,1,223.92,6.59
16754,372,1,2002.4,1001.2
16755,114,3,1475.43,8.94
16756,215,1,239.4,18.42
16757,319,1,106.83,15.26
16758,65,1,369.34,16.79
16759,8,3,789.79,18.8
16761,97,1,316.62,24.36
16762,20,3,1207.24,19.16
16763,199,1,611.85,26.6
16764,4,13,2790.95,3.99
16765,294,1,34.0,34.0
16766,273,2,1145.6,33.69
16767,31,11,5575.56,25.23
16768,48,3,478.09,8.85
16769,260,1,361.54,9.51
16770,58,5,757.1,5.41
16771,33,5,2242.61,8.83
16773,57,1,171.59,6.6
16774,68,4,661.52,13.78
16775,10,11,1691.51,10.77
16776,60,1,371.54,5.23
16777,80,2,222.62,4.64
16778,74,2,245.94,15.37
16779,2,22,10611.72,32.06
16780,100,2,422.24,7.16
16781,372,1,311.25,18.31
16782,10,13,2267.95,12.39
16784,20,1,107.6,35.87
16788,123,2,594.39,4.02
16789,8,1,80.8,16.16
16790,4,6,1545.62,16.62
16791,29,7,1705.78,5.43
16792,282,2,110.38,9.2
16793,57,1,243.84,15.24
16794,1,10,1196.5,4.3
16795,365,1,414.88,6.29
16796,89,1,305.62,16.98
16800,11,1,1162.65,7.45
16801,163,4,1594.23,21.26
16803,65,1,332.3,13.85
16804,23,3,536.99,8.95
16805,174,2,460.59,4.7
16806,103,4,762.16,8.2
16807,143,3,1121.59,16.74
16808,99,2,288.42,12.54
16809,23,5,914.69,6.14
16810,192,1,309.54,20.64
16811,5,2,547.07,19.54
16812,361,1,479.35,31.96
16813,8,10,1652.18,3.88
16814,14,21,6416.7,20.12
16816,103,4,417.06,14.9
16817,3,9,1604.75,18.66
16818,11,11,3349.57,17.82
16820,96,1,497.61,19.14
16823,227,1,358.38,9.43
16824,16,2,460.64,17.72
16825,39,2,775.18,27.68
16826,51,1,341.7,15.53
16828,93,2,128.5,16.06
16829,157,1,197.22,17.93
16830,39,1,325.91,14.17
16832,184,3,199.15,16.6
16833,1,4,1106.53,23.54
16834,228,1,413.46,17.23
16835,128,2,180.85,18.08
16836,40,2,251.87,22.9
16837,31,11,3170.98,19.22
16838,197,2,588.85,23.55
16839,9,34,16594.35,62.38
16841,37,6,1869.82,16.12
16842,101,3,1264.19,20.07
16843,43,16,10196.57,26.98
16846,50,1,214.32,19.48
16847,43,1,193.44,16.12
16848,53,1,281.42,20.1
16849,187,1,124.57,15.57
16850,334,1,332.41,17.5
16851,4,3,342.45,17.12
16852,10,2,144.91,16.1
16855,24,2,328.4,17.28
16856,15,1,35.4,17.7
16858,369,1,375.69,37.57
16859,145,2,747.81,14.38
16861,60,2,173.76,28.96
16863,31,2,502.8,19.34
16866,141,3,207.74,18.89
16869,23,4,817.12,6.43
16871,22,6,2812.34,20.53
16872,77,3,680.02,97.15
16873,5,6,7123.62,25.53
16875,67,5,2095.53,18.71
16877,12,6,846.62,5.43
16878,84,1,13.3,4.43
16880,31,7,1491.43,8.57
16881,67,1,432.0,432.0
16882,67,3,705.12,18.08
16883,187,2,272.48,7.36
16884,38,2,429.84,16.53
16885,15,3,450.41,4.69
16887,35,1,192.33,5.34
16889,195,3,1578.67,11.69
16891,2,5,742.43,3.99
16892,1,5,518.19,5.34
16893,367,1,145.93,3.24
16895,65,1,202.27,3.26
16897,299,2,289.78,7.83
16898,26,3,501.03,3.19
16899,8,6,1271.06,10.33
16900,17,3,887.11,11.23
16902,116,1,1706.88,38.79
16903,29,1,363.2,6.49
16904,4,16,3653.75,5.49
16905,5,7,3037.6,15.26
16906,82,4,559.59,6.51
16907,29,5,928.76,6.63
16909,72,1,379.14,21.06
16910,4,8,1508.96,2.77
16912,29,11,2555.58,25.56
16913,290,1,113.44,14.18
16914,36,1,183.76,6.13
16915,9,6,621.68,10.91
16916,24,2,562.41,4.14
16917,277,1,391.52,43.5
16918,50,6,1068.82,8.35
16919,156,11,2592.25,7.95
16921,61,1,154.18,2.8
16923,12,19,7069.08,11.29
16924,21,3,829.89,10.25
16926,371,1,230.25,16.45
16927,116,3,543.05,90.51
16928,80,17,2814.7,13.8
16929,4,7,1295.39,16.82
16930,26,3,378.89,7.15
16931,5,21,4554.87,5.14
16932,53,1,150.23,3.13
16933,1,2,563.23,12.8
16934,55,2,931.03,15.26
16936,26,1,261.9,4.68
16938,9,4,2711.68,11.54
16940,52,3,3049.88,10.0
16942,13,9,1904.99,6.88
16943,212,3,816.73,24.75
16945,22,19,4345.5,17.45
16947,236,1,406.48,19.36
16948,139,3,435.02,22.9
16949,4,6,1286.27,21.44
16950,57,3,1178.56,28.06
16951,135,3,1277.75,14.86
16952,109,2,167.61,10.48
16953,30,1,20.8,20.8
16954,1,9,2085.08,38.61
16955,185,4,518.67,20.75
16956,18,1,308.74,19.3
16957,239,2,416.64,26.04
16959,87,1,117.35,16.76
16960,39,3,507.05,5.02
16961,116,1,234.17,16.73
16963,187,1,110.55,15.79
16965,227,1,201.19,7.74
16966,8,7,2154.97,76.96
16967,189,1,319.02,15.19
16968,4,2,439.43,14.18
16969,39,3,650.41,15.49
16971,38,1,357.21,8.71
16976,267,1,251.52,125.76
16978,78,1,344.33,8.83
16979,4,6,1852.0,20.81
16980,255,2,1028.46,12.7
16982,61,1,384.06,17.46
16983,13,7,1905.87,13.33
16984,88,2,4459.52,11.15
16985,17,10,5464.12,45.53
16986,30,2,1873.2,624.4
16987,3,7,1616.8,12.63
16988,5,1,126.12,18.02
16989,7,6,1133.25,94.44
16990,219,1,179.0,179.0
16992,11,5,1614.31,17.36
16996,30,6,1456.96,39.38
16997,288,3,702.0,58.5
16998,150,4,295.0,73.75
16999,23,2,484.82,21.08
17001,1,11,3989.57,23.61
17002,86,3,1493.73,30.48
17004,46,2,1312.14,30.51
17006,5,4,781.78,17.77
17007,51,6,889.93,17.11
17010,18,1,195.36,17.76
17011,30,1,270.9,18.06
17014,8,3,583.43,8.1
17015,29,3,1838.61,8.59
17017,3,20,8694.26,34.5
17018,41,2,920.1,57.51
17019,11,4,1258.08,5.52
17022,31,1,71.0,10.14
17024,45,3,95.85,31.95
17025,61,3,357.77,39.75
17026,185,2,154.83,38.71
17027,79,6,877.56,5.93
17029,111,2,716.0,358.0
17030,64,1,146.87,13.35
17031,12,2,380.35,17.29
17033,86,3,1030.14,36.79
17034,16,3,745.52,24.85
17035,246,2,433.53,15.48
17037,88,1,1267.32,16.9
17038,30,1,112.4,5.11
17040,138,1,449.73,29.98
17041,27,3,1071.49,15.53
17042,3,5,1036.58,10.69
17043,32,4,1735.18,17.01
17044,25,1,948.48,158.08
17045,113,3,339.44,15.43
17046,157,1,642.02,29.18
17047,85,3,1100.9,16.94
17048,118,3,925.35,21.52
17049,3,9,5655.03,17.84
17050,96,6,3185.64,10.34
17051,194,1,240.89,5.74
17052,28,1,399.09,4.81
17053,131,1,498.48,38.34
17054,28,5,1356.33,16.34
17058,82,3,1179.89,19.03
17059,30,5,3080.39,5.99
17060,266,1,234.24,46.85
17061,74,11,5232.23,52.85
17062,314,4,533.33,7.73
17063,21,7,1461.14,18.73
17064,59,3,855.45,14.02
17068,12,21,4552.14,15.38
17069,28,9,2709.7,18.95
17070,114,1,304.24,4.91
17071,28,9,2429.03,17.35
17073,18,4,1446.09,8.31
17075,18,4,834.12,10.83
17076,36,3,841.08,33.64
17078,36,2,378.2,13.51
17079,78,1,118.8,59.4
17080,22,2,287.62,35.95
17081,25,2,288.91,4.59
17082,33,2,2003.85,24.74
17083,109,3,1405.78,27.03
17084,35,2,2747.99,18.44
17085,123,5,1562.4,8.4
17086,7,6,2050.08,21.36
17088,28,4,1991.01,17.31
17090,4,7,1974.65,32.37
17091,3,9,3827.76,19.63
17092,50,4,1774.03,14.31
17094,322,1,302.0,21.57
17095,23,3,1324.16,17.89
17096,15,4,1022.13,21.29
17097,2,8,954.42,4.52
17100,18,2,971.74,14.95
17101,10,4,1621.73,38.61
17102,262,1,25.5,25.5
17105,159,2,665.78,7.4
17107,33,6,10797.48,25.96
17109,29,6,881.29,7.6
17110,165,1,163.3,13.61
17111,47,1,231.61,7.99
17114,6,8,801.12,6.51
17115,8,3,837.5,21.47
17117,288,1,116.2,12.91
17118,318,1,157.02,15.7
17119,3,2,606.91,17.34
17120,233,1,307.46,17.08
17122,119,1,138.32,19.76
17123,162,1,345.3,38.37
17124,185,1,294.24,9.49
17125,50,1,230.5,6.59
17126,152,5,989.45,3.99
17128,335,1,157.09,11.22
17131,5,5,2463.17,18.38
17133,16,7,4892.24,181.19
17134,107,2,413.2,17.97
17135,16,7,1139.73,21.92
17138,276,1,380.5,15.85
17139,16,12,10650.77,22.33
17140,247,1,454.12,25.23
17142,239,1,579.0,38.6
17144,1,2,984.57,20.51
17146,106,3,749.78,21.42
17147,23,4,1714.59,21.17
17148,52,1,124.88,13.88
17152,195,3,1689.5,120.68
17153,24,1,213.78,15.27
17154,75,1,329.34,14.32
17155,18,2,251.7,12.58
17157,8,2,319.0,24.54
17158,32,3,1266.97,18.91
17159,22,3,1538.88,15.24
17160,31,6,3518.03,15.36
17162,29,10,1715.46,16.49
17163,22,2,293.1,58.62
17164,33,7,2467.35,17.13
17165,284,1,158.68,15.87
17166,39,2,206.34,17.2
17169,58,2,835.78,15.48
17171,289,1,224.91,14.06
17172,79,1,317.76,21.18
17173,5,8,3766.6,43.8
17174,218,1,59.9,14.98
17175,44,4,1443.69,22.92
17176,202,1,306.13,20.41
17179,178,3,711.79,8.9
17180,56,4,783.97,6.27
17181,57,2,239.92,10.43
17183,8,6,3347.31,45.85
17186,47,2,144.0,72.0
17187,227,1,203.95,20.4
17188,11,7,2474.23,29.46
17189,106,2,383.75,6.4
17190,59,2,444.74,23.41
17191,28,7,2093.68,8.87
17193,36,7,1699.3,53.1
17194,274,2,262.62,9.06
17197,30,1,1013.01,34.93
17198,24,3,692.22,7.21
17201,54,1,289.78,7.63
17203,36,6,3560.08,24.05
17204,175,4,1564.56,27.45
17205,54,1,384.08,29.54
17206,53,1,204.24,29.18
17211,27,8,2317.22,10.98
17212,253,1,226.85,56.71
17213,40,7,2781.23,17.71
17214,60,6,1059.12,10.49
17217,234,1,113.5,12.61
17218,4,10,1951.97,7.2
17219,32,1,114.23,4.57
17220,24,14,3187.55,6.83
17221,7,2,334.48,5.39
17222,65,1,328.65,12.17
17223,310,2,416.89,8.69
17226,309,1,393.49,18.74
17227,19,6,939.32,19.99
17228,16,8,1906.09,9.16
17229,96,2,318.76,6.78
17230,264,8,3638.41,52.73
17231,12,10,3124.72,5.88
17232,3,2,417.77,11.94
17233,35,1,190.88,7.64
17234,183,1,149.89,10.71
17235,25,2,550.06,18.97
17236,13,6,916.13,8.73
17237,11,2,314.69,16.56
17238,3,17,3719.1,6.7
17239,313,1,382.5,25.5
17242,108,2,1135.04,28.38
17243,1,26,8540.05,22.07
17244,53,1,954.9,30.8
17245,205,1,171.45,19.05
17247,15,1,280.09,5.19
17248,120,1,318.65,4.62
17250,4,2,381.97,6.82
17251,363,1,269.83,7.29
17252,117,2,348.91,4.06
17253,18,1,178.26,9.9
17254,5,2,271.19,2.44
17255,41,2,291.48,3.94
17256,107,2,240.0,15.0
17259,148,2,581.23,5.01
17262,52,5,1253.36,104.45
17263,208,1,63.44,2.76
17265,139,2,550.01,4.51
17266,2,3,296.58,4.06
17267,127,2,317.2,8.57
17268,108,4,763.64,127.27
17272,42,4,2148.63,18.85
17274,35,1,107.82,4.31
17277,228,2,1065.35,15.44
17278,241,1,246.04,16.4
17279,58,1,187.83,20.87
17282,130,3,1685.46,18.94
17284,60,6,1647.48,5.66
17286,22,1,151.37,3.44
17287,26,7,1049.06,8.6
17288,9,7,1417.63,10.13
17289,32,3,931.02,8.95
17290,4,2,513.01,5.34
17291,308,1,550.8,550.8
17293,8,9,1854.06,14.05
17295,29,3,547.0,8.04
17297,17,1,128.18,2.62
17298,101,2,498.42,16.61
17299,12,4,656.61,11.94
17301,21,1,163.24,2.77
17302,15,5,1135.63,14.38
17303,361,1,250.04,4.72
17306,11,19,8631.31,130.78
17309,95,1,82.75,6.9
17311,78,2,1384.85,25.18
17312,139,3,644.3,46.02
17313,31,1,2328.84,97.04
17314,25,8,2527.92,19.3
