Topic,Sentiment,TweetId,TweetDate,TweetText,sentiment_label,clean_text
twitter,positive,126876125107462144,Thu Oct 20 04:23:20 +0000 2011,"RT @EverettColdwell: @SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, socia ...",Positive,rt one really good thing twitter people appear progressive left socia
twitter,positive,126876107881455616,Thu Oct 20 04:23:16 +0000 2011,RT @MattMarcheski: @AlexMufferi #twitter&gt;facebook,Positive,rt twittergtfacebook
twitter,positive,126875441217798144,Thu Oct 20 04:20:37 +0000 2011,There is no social media without #Twitter... Who could be #Twitterless?,Positive,social medium without twitter could twitterless
twitter,positive,126875378013843456,Thu Oct 20 04:20:22 +0000 2011,@AlexMufferi #twitter&gt;facebook,Positive,twittergtfacebook
twitter,positive,126874748469788672,Thu Oct 20 04:17:51 +0000 2011,Guess I'm addicted to #Twitter! Writing the answers to 15 marks University exam questions in less than 140 characters! :P,Positive,guess im addicted twitter writing answer mark university exam question less character
twitter,positive,126874346873556993,Thu Oct 20 04:16:16 +0000 2011,"@SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, social side. This scares gov.",Positive,one really good thing twitter people appear progressive left social side scare gov
twitter,positive,126873707066048513,Thu Oct 20 04:13:43 +0000 2011,"Apples to oranges maybe, but #Twitter is way more engaging than #FB. Content vs. Stalkerismo",Positive,apple orange maybe twitter way engaging fb content v stalkerismo
twitter,positive,126873518385274882,Thu Oct 20 04:12:58 +0000 2011,Laying down on my bed and I'm on my favorite app. #twitternation #twitter &gt; #facebook,Positive,laying bed im favorite app twitternation twitter gt facebook
twitter,positive,126873128348561409,Thu Oct 20 04:11:25 +0000 2011,"@TheMarketaire This whole #Facebook change makes more nervous than excited. What about privacy, etc.? I much prefer #Twitter",Positive,whole facebook change make nervous excited privacy etc much prefer twitter
twitter,positive,126872791197814784,Thu Oct 20 04:10:05 +0000 2011,#Twitter #twitter :),Positive,twitter twitter
twitter,positive,126872175490764802,Thu Oct 20 04:07:38 +0000 2011,#Twitter &lt;33333,Positive,twitter lt
twitter,positive,126870551032643584,Thu Oct 20 04:01:11 +0000 2011,RT@jeffbullas Twitters impressive numbers  http://t.co/VJRSsfYn #Twitter #SMM #SocialMedia,Positive,rt twitter impressive number twitter smm socialmedia
twitter,positive,126870402751397889,Thu Oct 20 04:00:35 +0000 2011,fuck that facebook bullshit. #twitter bitch,Positive,fuck facebook bullshit twitter bitch
twitter,positive,126869964144644097,Thu Oct 20 03:58:51 +0000 2011,#Twitter is hella coo... like farreal i love twitter.,Positive,twitter hella coo like farreal love twitter
twitter,positive,126869134238679042,Thu Oct 20 03:55:33 +0000 2011,FUCK #facebook #twitter is way better #teamfollowback #followme,Positive,fuck facebook twitter way better teamfollowback followme
twitter,positive,126868475892338688,Thu Oct 20 03:52:56 +0000 2011,Haven't been on this Twitter shit in a while man. Here because looks like #AboutThatLife be haven hella fun on #Twitter,Positive,havent twitter shit man look like aboutthatlife hella fun twitter
twitter,positive,126868330098331648,Thu Oct 20 03:52:21 +0000 2011,twitter just helped me find the song from the end of a TV show i just watched. #Twitter &gt; ...,Positive,twitter helped find song end tv show watched twitter gt
twitter,positive,126867350476697601,Thu Oct 20 03:48:28 +0000 2011,#twitter addict :),Positive,twitter addict
twitter,positive,126865422174785536,Thu Oct 20 03:40:48 +0000 2011,"RT @drewbezanson: You can literally go back and forth between #Facebook, #twitter, #text and #email all do. #technology is too good.",Positive,rt literally go back forth facebook twitter text email technology good
twitter,positive,126864056366804992,Thu Oct 20 03:35:22 +0000 2011,@tas82011 Thnx. Isn't #Twitter pretty damn amazing! Hope yr enjoying it. Fast like you and I!,Positive,thnx isnt twitter pretty damn amazing hope yr enjoying fast like
twitter,positive,126863821594832897,Thu Oct 20 03:34:26 +0000 2011,Dear #twitter I have missed you. Promise i'll keep in touch more often,Positive,dear twitter missed promise ill keep touch often
twitter,positive,126863766334873600,Thu Oct 20 03:34:13 +0000 2011,#Twitter is interesting 24hrs a day. #Facebook is interesing 2hrs a day.,Positive,twitter interesting hr day facebook interesing hr day
twitter,positive,126862820578050048,Thu Oct 20 03:30:28 +0000 2011,RT @derryXOwners: I like #twitter,Positive,rt like twitter
twitter,positive,126862735953768448,Thu Oct 20 03:30:07 +0000 2011,But fb still sucks &amp; #twitter beats it anyday!,Positive,fb still suck amp twitter beat anyday
twitter,positive,126862443275235328,Thu Oct 20 03:28:58 +0000 2011,I love #twitter #twitterswag,Positive,love twitter twitterswag
twitter,positive,126862309497905152,Thu Oct 20 03:28:26 +0000 2011,I like #twitter,Positive,like twitter
twitter,positive,126862124201947136,Thu Oct 20 03:27:42 +0000 2011,This twitter shit is funny and entertaining ... I haven't did shit all day but my fingers are hurting #twitter,Positive,twitter shit funny entertaining havent shit day finger hurting twitter
twitter,positive,126861364227608577,Thu Oct 20 03:24:40 +0000 2011,RT @TreyHob21: #twitter gives everyone that voice that they believe should be heard by people... unlike real life... lol,Positive,rt twitter give everyone voice believe heard people unlike real life lol
twitter,positive,126860944352612353,Thu Oct 20 03:23:00 +0000 2011,#twitter i love you!,Positive,twitter love
twitter,positive,126860415085973504,Thu Oct 20 03:20:54 +0000 2011,@KylieMessier yeahh you did! It was about time. Caught the #twitter bug and now i'm hooked!,Positive,yeahh time caught twitter bug im hooked
twitter,positive,126860046981279744,Thu Oct 20 03:19:26 +0000 2011,@science_alex hashtags are used here #twitter&gt;facebook,Positive,hashtags used twittergtfacebook
twitter,positive,126859858443112449,Thu Oct 20 03:18:41 +0000 2011,I keep forgettin how much i really like #Twitter lol,Positive,keep forgettin much really like twitter lol
twitter,positive,126859371094360064,Thu Oct 20 03:16:45 +0000 2011,#twitter :),Positive,twitter
twitter,positive,126858606695030784,Thu Oct 20 03:13:43 +0000 2011,"#facebook, #Twitter , #spongebob, #nirvana. Great way to spend the night. :D",Positive,facebook twitter spongebob nirvana great way spend night
twitter,positive,126858477942476800,Thu Oct 20 03:13:12 +0000 2011,RT @ahhfuckitsguss: #twitter can be so useful on letting out your feeling when you cant in the real world .,Positive,rt twitter useful letting feeling cant real world
twitter,positive,126858393909608448,Thu Oct 20 03:12:52 +0000 2011,"My 3 biggest obsessions: #twitter, #dancemoms, and #desperatehousewives. &lt;3",Positive,biggest obsession twitter dancemoms desperatehousewives lt
twitter,positive,126857095088840706,Thu Oct 20 03:07:43 +0000 2011,#twitter is jumpin as usual :),Positive,twitter jumpin usual
twitter,positive,126857082199744513,Thu Oct 20 03:07:39 +0000 2011,My Facebook messed up and I had to make a new one so... add me! Haha at least #twitter is reliable,Positive,facebook messed make new one add haha least twitter reliable
twitter,negative,126883562652844033,Thu Oct 20 04:52:53 +0000 2011,#Twitter y #Facebook OFF,Negative,twitter facebook
twitter,negative,126883300227817472,Thu Oct 20 04:51:51 +0000 2011,#Twitter are you freaking kidding me #wth... http://t.co/zKn2bu5R,Negative,twitter freaking kidding wth
twitter,negative,126882964582838272,Thu Oct 20 04:50:30 +0000 2011,"RT @mainey_maine: RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/ ...",Negative,rt rt better able see rts tomorrow twitter tell lil blue as bird cont
twitter,negative,126882934568390656,Thu Oct 20 04:50:23 +0000 2011,Just hit my hourly usage limit on #twitter. How does that even happen? All I'm doing is listing people...and I was almost done! #ugh,Negative,hit hourly usage limit twitter even happen im listing peopleand almost done ugh
twitter,negative,126882761733705728,Thu Oct 20 04:49:42 +0000 2011,"RT @FuckingShinez: #Twitter = #Dead ""this is why im never on it now""",Negative,rt twitter dead im never
twitter,negative,126881698783834112,Thu Oct 20 04:45:28 +0000 2011,I hate #twitter right now..,Negative,hate twitter right
twitter,negative,126881658854064128,Thu Oct 20 04:45:19 +0000 2011,I'm not getting all of my @ replies #twitter if it wasn't for my emails telling me that some1 replied to me I wouldn't even know it #nobueno,Negative,im getting reply twitter wasnt email telling replied wouldnt even know nobueno
twitter,negative,126881376074076161,Thu Oct 20 04:44:12 +0000 2011,"Wtf is a tweet , sounds like tha dam cartoon network #tweeted #tweeter #twitter #twitterer",Negative,wtf tweet sound like tha dam cartoon network tweeted tweeter twitter twitterer
twitter,negative,126881010301419520,Thu Oct 20 04:42:44 +0000 2011,#TWITTER SUCKS FOR HAVING A #FOLLOW LIMIT =\,Negative,twitter suck follow limit
twitter,negative,126880978185625600,Thu Oct 20 04:42:37 +0000 2011,@ZackSiezmagraff A few people are reporting #twitter retweets not working. Probably a technical problem.,Negative,people reporting twitter retweets working probably technical problem
twitter,negative,126880813991202816,Thu Oct 20 04:41:58 +0000 2011,So my mentions don't work? And my TL don't be wanting to update. Is #twitter moving servers or doing maintenance?,Negative,mention dont work tl dont wanting update twitter moving server maintenance
twitter,negative,126879988602519552,Thu Oct 20 04:38:41 +0000 2011,Well... @Paging_Dr_A has gotten back on #twitter.. there goes my TL lol,Negative,well gotten back twitter go tl lol
twitter,negative,126879964619485185,Thu Oct 20 04:38:35 +0000 2011,Anyone in #twitter land know if retweets are broken? Haven't seen any since Tuesday.,Negative,anyone twitter land know retweets broken havent seen since tuesday
twitter,negative,126878518310223874,Thu Oct 20 04:32:50 +0000 2011,"RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/xGHoev8k",Negative,rt better able see rts tomorrow twitter tell lil blue as bird cont
twitter,negative,126878448575717376,Thu Oct 20 04:32:34 +0000 2011,"RT @ItalianJoya: i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!",Negative,rt better able see rts tomorrow twitter tell lil blue as bird fat as capacity whale
twitter,negative,126877484271665152,Thu Oct 20 04:28:44 +0000 2011,#Twitter ain't showing my current mentions or my tweets retweeted #Ughh,Negative,twitter aint showing current mention tweet retweeted ughh
twitter,negative,126877335399051264,Thu Oct 20 04:28:08 +0000 2011,"i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!",Negative,better able see rts tomorrow twitter tell lil blue as bird fat as capacity whale
twitter,negative,126877245347348480,Thu Oct 20 04:27:47 +0000 2011,"#Twitter, will you please fix this RT problem?",Negative,twitter please fix rt problem
twitter,negative,126877135926337537,Thu Oct 20 04:27:21 +0000 2011,"#Twitter = #Dead ""this is why im never on it now""",Negative,twitter dead im never
twitter,negative,126876956443688960,Thu Oct 20 04:26:38 +0000 2011,Im gonna need #Twitter to get all these problems fixed ASAP.,Negative,im gonna need twitter get problem fixed asap
twitter,negative,126876682207502336,Thu Oct 20 04:25:32 +0000 2011,#Twitter'sMalfunctioningAgain,Negative,twittersmalfunctioningagain
twitter,negative,126876493153452032,Thu Oct 20 04:24:47 +0000 2011,#Twitter is blowing me ; I can't see my retweets ;(,Negative,twitter blowing cant see retweets
twitter,negative,126876140269862912,Thu Oct 20 04:23:23 +0000 2011,Man #Twitter Is Gettin #BORING,Negative,man twitter gettin boring
twitter,negative,126876046028050432,Thu Oct 20 04:23:01 +0000 2011,#twitter app also doesn't show me the conversation when I touch a tweet.,Negative,twitter app also doesnt show conversation touch tweet
twitter,negative,126875653210521600,Thu Oct 20 04:21:27 +0000 2011,Anyone else having trouble with the (i)Pad #twitter app not updating @'s? I get notified but can't see them in the app.,Negative,anyone else trouble ipad twitter app updating get notified cant see app
twitter,negative,126874389210861568,Thu Oct 20 04:16:26 +0000 2011,"@Licia0321 Damn what the hell, I think my #Twitter might need a damn #Exorcist!!",Negative,damn hell think twitter might need damn exorcist
twitter,negative,126873912624693249,Thu Oct 20 04:14:32 +0000 2011,#Twitter got me all messed up everytime i compose a text msg i get stressed I only have 140 caracteres! all dis networkin is gettin confusin,Negative,twitter got messed everytime compose text msg get stressed caracteres dis networkin gettin confusin
twitter,negative,126873860745330689,Thu Oct 20 04:14:20 +0000 2011,"@8Sunni Yeah shit happens, #Twitter is a real whore sometimes!",Negative,yeah shit happens twitter real whore sometimes
twitter,negative,126872492118769664,Thu Oct 20 04:08:53 +0000 2011,#Twitter is Fawkin up!!!,Negative,twitter fawkin
twitter,negative,126872316142559232,Thu Oct 20 04:08:12 +0000 2011,#twitter show my fuckin retweets bitch,Negative,twitter show fuckin retweets bitch
twitter,negative,126872265328562176,Thu Oct 20 04:07:59 +0000 2011,RT @FucknWithFatty: #Twitter needs to get their shit together cause they fucking up! I'm not getting my RT's or mentions. -______________-,Negative,rt twitter need get shit together cause fucking im getting rts mention
twitter,negative,126871878886363136,Thu Oct 20 04:06:27 +0000 2011,#twitter is sooo trash ritenow with all dezz #highscoolmemories -__-,Negative,twitter sooo trash ritenow dezz highscoolmemories
twitter,negative,126871286545788928,Thu Oct 20 04:04:06 +0000 2011,WHY DFF IS #TWITTER STILL LAGGIN ON SHOWIN WHO RETWEETS UR SHITT,Negative,dff twitter still laggin showin retweets ur shitt
twitter,negative,126870923591692288,Thu Oct 20 04:02:39 +0000 2011,People should be more interesting on #facebook and #twitter at midnight. I'm getting bored.,Negative,people interesting facebook twitter midnight im getting bored
twitter,negative,126870920018137088,Thu Oct 20 04:02:39 +0000 2011,"Tried explaining #Twitter to my mom, but her ""why would you want to do that?"" argument was pretty bulletproof. #igiveup",Negative,tried explaining twitter mom would want argument pretty bulletproof igiveup
twitter,negative,126870745258266626,Thu Oct 20 04:01:57 +0000 2011,#twitter is a fad. Was addicted now I don't rly care.,Negative,twitter fad addicted dont rly care
twitter,negative,126870358816067584,Thu Oct 20 04:00:25 +0000 2011,"RT @mixedchik22: #Twitter.... Side Affects include: Procrastination, No Sleep, Unable to Focus on ANYTHING, Subtweeting, RT, TT, and Low ...",Negative,rt twitter side affect include procrastination sleep unable focus anything subtweeting rt tt low
twitter,negative,126870162510057473,Thu Oct 20 03:59:38 +0000 2011,"Okay #Twitter, it'd be muchhh appreciated if you could start working on my computer soon.",Negative,okay twitter itd muchhh appreciated could start working computer soon
twitter,negative,126869855621218304,Thu Oct 20 03:58:25 +0000 2011,"#Twitter.... Side Affects include: Procrastination, No Sleep, Unable to Focus on ANYTHING, Subtweeting, RT, TT, and Low Batteries",Negative,twitter side affect include procrastination sleep unable focus anything subtweeting rt tt low battery
twitter,negative,126869842769870848,Thu Oct 20 03:58:22 +0000 2011,RT @nagoul1: #Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs,Negative,rt retweets section twitter account working hour everyone else problem rt rts
twitter,negative,126869706639544320,Thu Oct 20 03:57:49 +0000 2011,#Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs,Negative,retweets section twitter account working hour everyone else problem rt rts
twitter,negative,126869466054275073,Thu Oct 20 03:56:52 +0000 2011,for some reason #twitter isnt allowing me to see my tweets that got retweeted.,Negative,reason twitter isnt allowing see tweet got retweeted
twitter,negative,126869063023607808,Thu Oct 20 03:55:16 +0000 2011,Good lord #twitter send my bloody tweets! #ihateyourightnow,Negative,good lord twitter send bloody tweet ihateyourightnow
twitter,negative,126869039233511425,Thu Oct 20 03:55:10 +0000 2011,I feel all alone on #twitter. #itstolate,Negative,feel alone twitter itstolate
twitter,negative,126868993263943682,Thu Oct 20 03:54:59 +0000 2011,So im about to make another #twitter account since this one fucked up,Negative,im make another twitter account since one fucked
twitter,negative,126868622026080256,Thu Oct 20 03:53:31 +0000 2011,"My DM's Come in So Fucking Late, Damn #Twitter",Negative,dm come fucking late damn twitter
twitter,negative,126868404182319105,Thu Oct 20 03:52:39 +0000 2011,"Yep it's official, my tweets that get RT'd aren't showing me when they get RT'd. Dammit #Twitter, sometimes it's #Love/Hate thing we have!!",Negative,yep official tweet get rtd arent showing get rtd dammit twitter sometimes lovehate thing
twitter,negative,126867983455879168,Thu Oct 20 03:50:59 +0000 2011,@MsTapoutBarbie Yep figured my shit is jacked. Dammit #Twitter!!,Negative,yep figured shit jacked dammit twitter
twitter,negative,126867876115259394,Thu Oct 20 03:50:33 +0000 2011,dear @twitter / #twitter FIX YOUR SHIT. we cant see our retweets or mentions!,Negative,dear twitter fix shit cant see retweets mention
twitter,negative,126867543955738624,Thu Oct 20 03:49:14 +0000 2011,#Twitter got DEAD as fuck all of a sudden!!!,Negative,twitter got dead fuck sudden
twitter,negative,126867446220062720,Thu Oct 20 03:48:50 +0000 2011,I HATE #TWITTER,Negative,hate twitter
twitter,negative,126866560756363264,Thu Oct 20 03:45:19 +0000 2011,My #Twitter acting funnyyyyyyy....,Negative,twitter acting funnyyyyyyy
twitter,negative,126866003094290434,Thu Oct 20 03:43:06 +0000 2011,still not quite sure how to use this/what the point of it is... #twitter? #idontunderstand,Negative,still quite sure use thiswhat point twitter idontunderstand
twitter,negative,126865431142219776,Thu Oct 20 03:40:50 +0000 2011,#twitter why must you be so difficult?,Negative,twitter must difficult
twitter,negative,126864648577351681,Thu Oct 20 03:37:43 +0000 2011,Thank you #twitter for not giving me the 10 tweets that have been tweeted at me in the past 3 days! Lol #blameitontheiphone #ineedtoupdate,Negative,thank twitter giving tweet tweeted past day lol blameitontheiphone ineedtoupdate
twitter,negative,126864610446942209,Thu Oct 20 03:37:34 +0000 2011,#Twitter is messed up followers keep switching to same numbers -___- #FIXIT!,Negative,twitter messed follower keep switching number fixit
twitter,negative,126864575508381696,Thu Oct 20 03:37:26 +0000 2011,I need to get off #twitter,Negative,need get twitter
twitter,negative,126864510194683904,Thu Oct 20 03:37:10 +0000 2011,RT @Prettynesz: #twitter still not showin my mothafuckin #retweets . .,Negative,rt twitter still showin mothafuckin retweets
twitter,negative,126864059206336513,Thu Oct 20 03:35:23 +0000 2011,#Twitter timeline and mentions up the shit :(,Negative,twitter timeline mention shit
twitter,negative,126862065649459200,Thu Oct 20 03:27:28 +0000 2011,So much garbage. #Twitter,Negative,much garbage twitter
twitter,negative,126861410864087042,Thu Oct 20 03:24:51 +0000 2011,Who the hell uses #twitter on a tv man. #panasonic #epicfail.,Negative,hell us twitter tv man panasonic epicfail
twitter,negative,126861382078578688,Thu Oct 20 03:24:45 +0000 2011,#twitter still not showin my mothafuckin #retweets . .,Negative,twitter still showin mothafuckin retweets
twitter,negative,126861309185761280,Thu Oct 20 03:24:27 +0000 2011,#stupid fucking #Twitter #Twitterapp give me my Damn #mentions NOOWWWWWW!!!!! UGH! #DRAWLIN AS ALWAYS #TMW #PROMOALLDAY #FOLLOWLIMITISGAY TO,Negative,stupid fucking twitter twitterapp give damn mention noowwwwww ugh drawlin always tmw promoallday followlimitisgay
twitter,negative,126861228797722624,Thu Oct 20 03:24:08 +0000 2011,RT @JolieeSharmeda #twitter be fucking up,Negative,rt twitter fucking
twitter,negative,126859898897174528,Thu Oct 20 03:18:51 +0000 2011,"@KushKitty420 you, #Facebook #twitter and the #tv are all #distractions whenever I wanna study ;(",Negative,facebook twitter tv distraction whenever wanna study
twitter,negative,126858852976181250,Thu Oct 20 03:14:42 +0000 2011,"RT @VanillaLatte_xD: #omfg .. #Twitter , Why fxck up ? I wanna see my Retweets ""/",Negative,rt omfg twitter fxck wanna see retweets
twitter,negative,126858607789740032,Thu Oct 20 03:13:43 +0000 2011,"RT @nicolebanyots: #twitter UH, SHOW ME MY RETWEETS, OR ILL GO BACK TO FACEBOOK. K? K.",Negative,rt twitter uh show retweets ill go back facebook
twitter,neutral,126883719368818688,Thu Oct 20 04:53:30 +0000 2011,".@chrispirillo Re. #twitter 1,402,239 positive opinions http://t.co/uUd7ea3v? vs. 688,546 negative http://t.co/Q7Kf5xKz?",Neutral,twitter positive opinion v negative
twitter,neutral,126883711131201536,Thu Oct 20 04:53:28 +0000 2011,"""@ClearlyCassi_: I'll never forget the day we met, or how we kissed the first time."" /// I met you on #twitter and I haven't kiss you yet :p",Neutral,ill never forget day met kissed first time met twitter havent kiss yet
twitter,neutral,126883672682004480,Thu Oct 20 04:53:19 +0000 2011,RT @Sour_D_Reyyy: @obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk,Neutral,rt got one dopest blog twitter tumblrrealtalk
twitter,neutral,126883640671076352,Thu Oct 20 04:53:11 +0000 2011,RT @Str8Talk123: Need to step my #twitter game! Where is #teamfollowback #miami #ff  @JAYSCANDRETH  @WhatupHOE1211,Neutral,rt need step twitter game teamfollowback miami ff
twitter,neutral,126883630369882112,Thu Oct 20 04:53:09 +0000 2011,"Caramba, a mais de 4 dias ninguem fala em mim ou de mim aki no #twitter. Nem mesmo minha noiva. #Fuieskecido...",Neutral,caramba mais de dia ninguem fala em mim ou de mim aki twitter nem mesmo minha noiva fuieskecido
twitter,neutral,126883597239066625,Thu Oct 20 04:53:01 +0000 2011,@codytigernord Just a reminder that you fail on #twitter,Neutral,reminder fail twitter
twitter,neutral,126883517706674176,Thu Oct 20 04:52:42 +0000 2011,RT @ThisIsYunGFRESH: JOIN OUR #TT ON #TWITTER FOLLOW @ThisIsYungFRESH & @macDej #TT #RatchetSymptoms,Neutral,rt join tt twitter follow tt ratchetsymptoms
twitter,neutral,126883457614884864,Thu Oct 20 04:52:28 +0000 2011,"Sneaky, sneaky. Seven ways to spy on your competition, using #Twitter - http://t.co/RxopvNGQ - via @ruhanirabin @AskAaronLee",Neutral,sneaky sneaky seven way spy competition using twitter via
twitter,neutral,126883452820783104,Thu Oct 20 04:52:27 +0000 2011,"People on #Twitter n #Facebook all day, wat are you really doin wit yo life....#ImJusAskin",Neutral,people twitter facebook day wat really doin wit yo lifeimjusaskin
twitter,neutral,126883438954422274,Thu Oct 20 04:52:23 +0000 2011,My cuz @Robbase101 is new to #twitter drop him a follow and show him some love. Esp if you like #Canes #Jets #Yankees & #Knicks #sports,Neutral,cuz new twitter drop follow show love esp like cane jet yankee knicks sport
twitter,neutral,126883335875203072,Thu Oct 20 04:51:59 +0000 2011,#ThingsWeAllHate  false advertisement via #twitter lol,Neutral,thingsweallhate false advertisement via twitter lol
twitter,neutral,126883224587739136,Thu Oct 20 04:51:32 +0000 2011,RT......zZzZzZzZzZzZzZzZzZzZ...... #Twitter off,Neutral,rtzzzzzzzzzzzzzzzzzzzz twitter
twitter,neutral,126883185396170752,Thu Oct 20 04:51:23 +0000 2011,Ha! Even #twitter is telling me we're meant to be!,Neutral,ha even twitter telling meant
twitter,neutral,126883158942695425,Thu Oct 20 04:51:17 +0000 2011,Sleep time. #twitter off,Neutral,sleep time twitter
twitter,neutral,126883124595527681,Thu Oct 20 04:51:08 +0000 2011,#Twitter should have Emoticons,Neutral,twitter emoticon
twitter,neutral,126882970811379712,Thu Oct 20 04:50:32 +0000 2011,JOIN OUR #TT ON #TWITTER FOLLOW @ThisIsYungFRESH & @macDej #TT #RatchetSymptoms,Neutral,join tt twitter follow tt ratchetsymptoms
twitter,neutral,126882885553758208,Thu Oct 20 04:50:11 +0000 2011,Welp! Meh nd @RenaeDaniels Bout tah Call it ah Niqht Nite #Twitter,Neutral,welp meh nd bout tah call ah niqht nite twitter
twitter,neutral,126882832319651840,Thu Oct 20 04:49:59 +0000 2011,"I wanna make the goose bump on your inner thigh show 
#twitter after dark ;)",Neutral,wanna make goose bump inner thigh show twitter dark
twitter,neutral,126882800585539585,Thu Oct 20 04:49:51 +0000 2011,Going in :( #work. Break at 2:30 and 5:30 #twitter time. See ya'll in the #am,Neutral,going work break twitter time see yall
twitter,neutral,126882730154803200,Thu Oct 20 04:49:34 +0000 2011,"01:50 no #msn e no #twitter 
e #Facebook.",Neutral,msn twitter facebook
twitter,neutral,126882726061146112,Thu Oct 20 04:49:33 +0000 2011,@kaiylw0lf So #Tumblr is way more addictive than #Twitter... but i still love both of them. and they can coincide with each other! #bromance,Neutral,tumblr way addictive twitter still love coincide bromance
twitter,neutral,126882653893967872,Thu Oct 20 04:49:16 +0000 2011,Boaa noite #twitter *-*,Neutral,boaa noite twitter
twitter,neutral,126882617843924992,Thu Oct 20 04:49:08 +0000 2011,#TroyHopson needs a #twitter. Swear,Neutral,troyhopson need twitter swear
twitter,neutral,126882559522111488,Thu Oct 20 04:48:54 +0000 2011,@D_REALRogers BE SLEEP N WHO NOEZ WHERE I BE BUT HOW IT's it U so called sleep but every 5 sec u got a new #twitter post up #btfu,Neutral,sleep noez called sleep every sec got new twitter post btfu
twitter,neutral,126882542610690049,Thu Oct 20 04:48:50 +0000 2011,My #twitter age is 1 year 19 days 13 hours 37 minutes 17 seconds. Find out yours at http://t.co/XhRUA9Dz #twittertime,Neutral,twitter age year day hour minute second find twittertime
twitter,neutral,126882493059170304,Thu Oct 20 04:48:38 +0000 2011,#Twitter Off!,Neutral,twitter
twitter,neutral,126882453943103488,Thu Oct 20 04:48:29 +0000 2011,@OFA_IA @BarackObama #itheperson wld like all gov reps 2 have the date and state they reside in posted on their #twitter pic. 4 #wethepeople,Neutral,itheperson wld like gov rep date state reside posted twitter pic wethepeople
twitter,neutral,126882427661582336,Thu Oct 20 04:48:22 +0000 2011,Yooooooo #twitter ! @NowThatsBASIC_ is the new #AmberCole who wanna go 1st ? ayyeee she does this shit for a living .,Neutral,yooooooo twitter new ambercole wanna go st ayyeee shit living
twitter,neutral,126882349588815873,Thu Oct 20 04:48:04 +0000 2011,RT @yaksys: My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds. Find out yours at http://t.co/dniOkchP #twittertime,Neutral,rt twitter age year day hour minute second find twittertime
twitter,neutral,126882248644493312,Thu Oct 20 04:47:40 +0000 2011,@PrettyFuckn_Lee Welcum too #Twitter Cuz ;),Neutral,welcum twitter cuz
twitter,neutral,126882244982878208,Thu Oct 20 04:47:39 +0000 2011,1*Birthday* Shout-Out to 2 of my favorite people on #twitter!! @lizpope & @TheTinyJEWELBox Happy Birthday girls!,Neutral,birthday shoutout favorite people twitter happy birthday girl
twitter,neutral,126882193967550464,Thu Oct 20 04:47:27 +0000 2011,@ThatsRealTalkin I'm doing the Tallman #Twitter list for fun!! I just wanna see how many men 6'3 and up are on Twitter! It's just for fun :),Neutral,im tallman twitter list fun wanna see many men twitter fun
twitter,neutral,126882122077184000,Thu Oct 20 04:47:09 +0000 2011,RT @zaibatsu: Should You Follow Back On Twitter? http://t.co/4Wwdy96I #sm #twitter,Neutral,rt follow back twitter sm twitter
twitter,neutral,126882090343079937,Thu Oct 20 04:47:02 +0000 2011,A nigga can't even go to sleep nd wake up good ppl be trip'n over #Twitter,Neutral,nigga cant even go sleep nd wake good ppl tripn twitter
twitter,neutral,126882054259474432,Thu Oct 20 04:46:53 +0000 2011,I really dnt like to #follow people who never on #twitter,Neutral,really dnt like follow people never twitter
twitter,neutral,126881996629753856,Thu Oct 20 04:46:40 +0000 2011,"“@JTBrownn: #Twitter are freaking kidding #wth .. http://t.co/Mgn9GzZ1”
Haha wow",Neutral,twitter freaking kidding wth haha wow
twitter,neutral,126881960416120832,Thu Oct 20 04:46:31 +0000 2011,"8am dentist appointment, i really should be going to bed...#makesnomovetogetupfromcomputer #twitter",Neutral,dentist appointment really going bedmakesnomovetogetupfromcomputer twitter
twitter,neutral,126881887049351168,Thu Oct 20 04:46:13 +0000 2011,#Twitter'OFF,Neutral,twitteroff
twitter,neutral,126881736364785664,Thu Oct 20 04:45:37 +0000 2011,My #twitter age is 1 year 65 days 18 hours 47 minutes 24 seconds. Find out yours at http://t.co/tQMSBDrx #twittertime,Neutral,twitter age year day hour minute second find twittertime
twitter,neutral,126881682266652672,Thu Oct 20 04:45:25 +0000 2011,RT @D_SNAPS: RT @Charlielace Instead of updating your #Twitter why don't you update your life!,Neutral,rt rt instead updating twitter dont update life
twitter,neutral,126881626583076864,Thu Oct 20 04:45:11 +0000 2011,@MauroGarcia92 dale ok..!solo #twitter !!,Neutral,dale oksolo twitter
twitter,neutral,126881596086288385,Thu Oct 20 04:45:04 +0000 2011,Good Night #Twitter.,Neutral,good night twitter
twitter,neutral,126881589606105089,Thu Oct 20 04:45:02 +0000 2011,RT @twinkleG_ray: Quit acting all hard. It's only #twitter,Neutral,rt quit acting hard twitter
